"BackupSize","JobName","FileName","CompressRatio","DeduplicationRatio","CreationTimeUtc","DataSize","FileType"
"63526096896","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1378864128","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T211531.vib","3.45","0.99","2018-12-08T03:15:31.657Z","4729489187","vib"
"3236079616","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T171537.vib","2.56","1.13","2018-12-07T23:15:37.243Z","9385166774","vib"
"3219384832","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T131529.vib","2.56","0.99","2018-12-06T19:15:29.433Z","8140501502","vib"
"4942139392","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T171531.vib","2.38","1.11","2018-12-06T23:15:31.703Z","13112849167","vib"
"1623802368","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T051535.vib","3.12","1","2018-12-06T11:15:35.487Z","5070287180","vib"
"1514098176","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T211540.vib","3.33","0.98","2018-12-07T03:15:40.5Z","4965413533","vib"
"4017083904","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T131524.vib","2.44","1.05","2018-12-07T19:15:24.437Z","10270165558","vib"
"4647330816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T091530.vib","2.22","1.01","2018-12-06T15:15:30.077Z","10462050365","vib"
"2443234816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T091542.vib","2.78","1","2018-12-07T15:15:42.467Z","6805665714","vib"
"1677337088","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T051530.vib","3.12","0.98","2018-12-07T11:15:30.357Z","5159400113","vib"
"63526096896","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"1378864128","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T211531.vib","3.45","0.99","2018-12-08T03:15:31.657Z","4729489187","vib"
"3236079616","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T171537.vib","2.56","1.13","2018-12-07T23:15:37.243Z","9385166774","vib"
"3219384832","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T131529.vib","2.56","0.99","2018-12-06T19:15:29.433Z","8140501502","vib"
"4942139392","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T171531.vib","2.38","1.11","2018-12-06T23:15:31.703Z","13112849167","vib"
"1623802368","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T051535.vib","3.12","1","2018-12-06T11:15:35.487Z","5070287180","vib"
"1514098176","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T211540.vib","3.33","0.98","2018-12-07T03:15:40.5Z","4965413533","vib"
"4017083904","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T131524.vib","2.44","1.05","2018-12-07T19:15:24.437Z","10270165558","vib"
"4647330816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T091530.vib","2.22","1.01","2018-12-06T15:15:30.077Z","10462050365","vib"
"2443234816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T091542.vib","2.78","1","2018-12-07T15:15:42.467Z","6805665714","vib"
"1677337088","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T051530.vib","3.12","0.98","2018-12-07T11:15:30.357Z","5159400113","vib"
"63526096896","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"243007488","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-10T123522.vib","6.25","0.97","2018-12-10T18:35:22.083Z","1479595896","vib"
"1378864128","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T211531.vib","3.45","0.99","2018-12-08T03:15:31.657Z","4729489187","vib"
"3236079616","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T171537.vib","2.56","1.13","2018-12-07T23:15:37.243Z","9385166774","vib"
"3219384832","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T131529.vib","2.56","0.99","2018-12-06T19:15:29.433Z","8140501502","vib"
"4942139392","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T171531.vib","2.38","1.11","2018-12-06T23:15:31.703Z","13112849167","vib"
"1623802368","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T051535.vib","3.12","1","2018-12-06T11:15:35.487Z","5070287180","vib"
"1514098176","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T211540.vib","3.33","0.98","2018-12-07T03:15:40.5Z","4965413533","vib"
"4017083904","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T131524.vib","2.44","1.05","2018-12-07T19:15:24.437Z","10270165558","vib"
"4647330816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T091530.vib","2.22","1.01","2018-12-06T15:15:30.077Z","10462050365","vib"
"2443234816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T091542.vib","2.78","1","2018-12-07T15:15:42.467Z","6805665714","vib"
"1677337088","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T051530.vib","3.12","0.98","2018-12-07T11:15:30.357Z","5159400113","vib"
"63526096896","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"243007488","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-10T123522.vib","6.25","0.97","2018-12-10T18:35:22.083Z","1479595896","vib"
"177864704","AUSVCENTER-TagTest","ausdc01.vm-56D2018-12-10T123522.vib","2.5","1","2018-12-10T18:35:22.083Z","431021368","vib"
"1378864128","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T211531.vib","3.45","0.99","2018-12-08T03:15:31.657Z","4729489187","vib"
"3236079616","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T171537.vib","2.56","1.13","2018-12-07T23:15:37.243Z","9385166774","vib"
"3219384832","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T131529.vib","2.56","0.99","2018-12-06T19:15:29.433Z","8140501502","vib"
"4942139392","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T171531.vib","2.38","1.11","2018-12-06T23:15:31.703Z","13112849167","vib"
"1623802368","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T051535.vib","3.12","1","2018-12-06T11:15:35.487Z","5070287180","vib"
"1514098176","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T211540.vib","3.33","0.98","2018-12-07T03:15:40.5Z","4965413533","vib"
"4017083904","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T131524.vib","2.44","1.05","2018-12-07T19:15:24.437Z","10270165558","vib"
"4647330816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T091530.vib","2.22","1.01","2018-12-06T15:15:30.077Z","10462050365","vib"
"2443234816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T091542.vib","2.78","1","2018-12-07T15:15:42.467Z","6805665714","vib"
"1677337088","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T051530.vib","3.12","0.98","2018-12-07T11:15:30.357Z","5159400113","vib"
"63526096896","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"243007488","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-10T123522.vib","6.25","0.97","2018-12-10T18:35:22.083Z","1479595896","vib"
"177864704","AUSVCENTER-TagTest","ausdc01.vm-56D2018-12-10T123522.vib","2.5","1","2018-12-10T18:35:22.083Z","431021368","vib"
"20548812800","AUSVCENTER-TagTest","ausveeambr.vm-58D2018-12-06T004125.vbk","1.47","1.42","2018-12-06T06:35:24.017Z","42949715070","vbk"
"1378864128","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T211531.vib","3.45","0.99","2018-12-08T03:15:31.657Z","4729489187","vib"
"3236079616","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T171537.vib","2.56","1.13","2018-12-07T23:15:37.243Z","9385166774","vib"
"3219384832","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T131529.vib","2.56","0.99","2018-12-06T19:15:29.433Z","8140501502","vib"
"4942139392","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T171531.vib","2.38","1.11","2018-12-06T23:15:31.703Z","13112849167","vib"
"1623802368","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T051535.vib","3.12","1","2018-12-06T11:15:35.487Z","5070287180","vib"
"1514098176","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T211540.vib","3.33","0.98","2018-12-07T03:15:40.5Z","4965413533","vib"
"4017083904","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T131524.vib","2.44","1.05","2018-12-07T19:15:24.437Z","10270165558","vib"
"4647330816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T091530.vib","2.22","1.01","2018-12-06T15:15:30.077Z","10462050365","vib"
"2443234816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T091542.vib","2.78","1","2018-12-07T15:15:42.467Z","6805665714","vib"
"1677337088","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T051530.vib","3.12","0.98","2018-12-07T11:15:30.357Z","5159400113","vib"
"63526096896","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"243007488","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-10T123522.vib","6.25","0.97","2018-12-10T18:35:22.083Z","1479595896","vib"
"177864704","AUSVCENTER-TagTest","ausdc01.vm-56D2018-12-10T123522.vib","2.5","1","2018-12-10T18:35:22.083Z","431021368","vib"
"20548812800","AUSVCENTER-TagTest","ausveeambr.vm-58D2018-12-06T004125.vbk","1.47","1.42","2018-12-06T06:35:24.017Z","42949715070","vbk"
"264568832","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-08T203530.vib","6.25","0.95","2018-12-09T02:35:30.58Z","1572919160","vib"
"1378864128","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T211531.vib","3.45","0.99","2018-12-08T03:15:31.657Z","4729489187","vib"
"3236079616","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T171537.vib","2.56","1.13","2018-12-07T23:15:37.243Z","9385166774","vib"
"3219384832","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T131529.vib","2.56","0.99","2018-12-06T19:15:29.433Z","8140501502","vib"
"4942139392","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T171531.vib","2.38","1.11","2018-12-06T23:15:31.703Z","13112849167","vib"
"1623802368","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T051535.vib","3.12","1","2018-12-06T11:15:35.487Z","5070287180","vib"
"1514098176","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T211540.vib","3.33","0.98","2018-12-07T03:15:40.5Z","4965413533","vib"
"4017083904","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T131524.vib","2.44","1.05","2018-12-07T19:15:24.437Z","10270165558","vib"
"4647330816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T091530.vib","2.22","1.01","2018-12-06T15:15:30.077Z","10462050365","vib"
"2443234816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T091542.vib","2.78","1","2018-12-07T15:15:42.467Z","6805665714","vib"
"1677337088","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T051530.vib","3.12","0.98","2018-12-07T11:15:30.357Z","5159400113","vib"
"63526096896","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"243007488","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-10T123522.vib","6.25","0.97","2018-12-10T18:35:22.083Z","1479595896","vib"
"177864704","AUSVCENTER-TagTest","ausdc01.vm-56D2018-12-10T123522.vib","2.5","1","2018-12-10T18:35:22.083Z","431021368","vib"
"20548812800","AUSVCENTER-TagTest","ausveeambr.vm-58D2018-12-06T004125.vbk","1.47","1.42","2018-12-06T06:35:24.017Z","42949715070","vbk"
"264568832","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-08T203530.vib","6.25","0.95","2018-12-09T02:35:30.58Z","1572919160","vib"
"240648192","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-08T203530.vib","2.38","1","2018-12-09T02:35:30.58Z","571519219","vib"
"1378864128","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T211531.vib","3.45","0.99","2018-12-08T03:15:31.657Z","4729489187","vib"
"3236079616","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T171537.vib","2.56","1.13","2018-12-07T23:15:37.243Z","9385166774","vib"
"3219384832","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T131529.vib","2.56","0.99","2018-12-06T19:15:29.433Z","8140501502","vib"
"4942139392","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T171531.vib","2.38","1.11","2018-12-06T23:15:31.703Z","13112849167","vib"
"1623802368","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T051535.vib","3.12","1","2018-12-06T11:15:35.487Z","5070287180","vib"
"1514098176","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T211540.vib","3.33","0.98","2018-12-07T03:15:40.5Z","4965413533","vib"
"4017083904","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T131524.vib","2.44","1.05","2018-12-07T19:15:24.437Z","10270165558","vib"
"4647330816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T091530.vib","2.22","1.01","2018-12-06T15:15:30.077Z","10462050365","vib"
"2443234816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T091542.vib","2.78","1","2018-12-07T15:15:42.467Z","6805665714","vib"
"1677337088","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T051530.vib","3.12","0.98","2018-12-07T11:15:30.357Z","5159400113","vib"
"63526096896","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"243007488","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-10T123522.vib","6.25","0.97","2018-12-10T18:35:22.083Z","1479595896","vib"
"177864704","AUSVCENTER-TagTest","ausdc01.vm-56D2018-12-10T123522.vib","2.5","1","2018-12-10T18:35:22.083Z","431021368","vib"
"20548812800","AUSVCENTER-TagTest","ausveeambr.vm-58D2018-12-06T004125.vbk","1.47","1.42","2018-12-06T06:35:24.017Z","42949715070","vbk"
"264568832","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-08T203530.vib","6.25","0.95","2018-12-09T02:35:30.58Z","1572919160","vib"
"240648192","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-08T203530.vib","2.38","1","2018-12-09T02:35:30.58Z","571519219","vib"
"178520064","AUSVCENTER-TagTest","ausdc01.vm-56D2018-12-08T203530.vib","2.56","1","2018-12-09T02:35:30.58Z","439410021","vib"
"1378864128","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T211531.vib","3.45","0.99","2018-12-08T03:15:31.657Z","4729489187","vib"
"3236079616","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T171537.vib","2.56","1.13","2018-12-07T23:15:37.243Z","9385166774","vib"
"3219384832","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T131529.vib","2.56","0.99","2018-12-06T19:15:29.433Z","8140501502","vib"
"4942139392","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T171531.vib","2.38","1.11","2018-12-06T23:15:31.703Z","13112849167","vib"
"1623802368","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T051535.vib","3.12","1","2018-12-06T11:15:35.487Z","5070287180","vib"
"1514098176","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T211540.vib","3.33","0.98","2018-12-07T03:15:40.5Z","4965413533","vib"
"4017083904","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T131524.vib","2.44","1.05","2018-12-07T19:15:24.437Z","10270165558","vib"
"4647330816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T091530.vib","2.22","1.01","2018-12-06T15:15:30.077Z","10462050365","vib"
"2443234816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T091542.vib","2.78","1","2018-12-07T15:15:42.467Z","6805665714","vib"
"1677337088","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T051530.vib","3.12","0.98","2018-12-07T11:15:30.357Z","5159400113","vib"
"63526096896","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"243007488","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-10T123522.vib","6.25","0.97","2018-12-10T18:35:22.083Z","1479595896","vib"
"177864704","AUSVCENTER-TagTest","ausdc01.vm-56D2018-12-10T123522.vib","2.5","1","2018-12-10T18:35:22.083Z","431021368","vib"
"20548812800","AUSVCENTER-TagTest","ausveeambr.vm-58D2018-12-06T004125.vbk","1.47","1.42","2018-12-06T06:35:24.017Z","42949715070","vbk"
"264568832","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-08T203530.vib","6.25","0.95","2018-12-09T02:35:30.58Z","1572919160","vib"
"240648192","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-08T203530.vib","2.38","1","2018-12-09T02:35:30.58Z","571519219","vib"
"178520064","AUSVCENTER-TagTest","ausdc01.vm-56D2018-12-08T203530.vib","2.56","1","2018-12-09T02:35:30.58Z","439410021","vib"
"574947328","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-08T203530.vib","1.89","1","2018-12-09T02:35:30.58Z","1059119346","vib"
"1378864128","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T211531.vib","3.45","0.99","2018-12-08T03:15:31.657Z","4729489187","vib"
"3236079616","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T171537.vib","2.56","1.13","2018-12-07T23:15:37.243Z","9385166774","vib"
"3219384832","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T131529.vib","2.56","0.99","2018-12-06T19:15:29.433Z","8140501502","vib"
"4942139392","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T171531.vib","2.38","1.11","2018-12-06T23:15:31.703Z","13112849167","vib"
"1623802368","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T051535.vib","3.12","1","2018-12-06T11:15:35.487Z","5070287180","vib"
"1514098176","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T211540.vib","3.33","0.98","2018-12-07T03:15:40.5Z","4965413533","vib"
"4017083904","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T131524.vib","2.44","1.05","2018-12-07T19:15:24.437Z","10270165558","vib"
"4647330816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T091530.vib","2.22","1.01","2018-12-06T15:15:30.077Z","10462050365","vib"
"2443234816","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T091542.vib","2.78","1","2018-12-07T15:15:42.467Z","6805665714","vib"
"1677337088","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T051530.vib","3.12","0.98","2018-12-07T11:15:30.357Z","5159400113","vib"
"63526096896","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-07T012126.vbk","1.89","3.96","2018-12-07T07:15:18.16Z","474303836315","vbk"
"61735564288","AUSVCENTER-TagTest","AUSVCENTER-NoTag_2D2018-12-06T012235.vbk","1.89","4.07","2018-12-06T07:15:17.09Z","474303852363","vbk"
"402325504","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-10T123522.vib","2.38","0.98","2018-12-10T18:35:22.083Z","939568099","vib"
"1591410688","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-10T123522.vib","1.79","1","2018-12-10T18:35:22.083Z","2850087027","vib"
"243007488","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-10T123522.vib","6.25","0.97","2018-12-10T18:35:22.083Z","1479595896","vib"
"177864704","AUSVCENTER-TagTest","ausdc01.vm-56D2018-12-10T123522.vib","2.5","1","2018-12-10T18:35:22.083Z","431021368","vib"
"20548812800","AUSVCENTER-TagTest","ausveeambr.vm-58D2018-12-06T004125.vbk","1.47","1.42","2018-12-06T06:35:24.017Z","42949715070","vbk"
"264568832","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-08T203530.vib","6.25","0.95","2018-12-09T02:35:30.58Z","1572919160","vib"
"240648192","AUSVCENTER-TagTest","ausveeambem.vm-118D2018-12-08T203530.vib","2.38","1","2018-12-09T02:35:30.58Z","571519219","vib"
"178520064","AUSVCENTER-TagTest","ausdc01.vm-56D2018-12-08T203530.vib","2.56","1","2018-12-09T02:35:30.58Z","439410021","vib"
"574947328","AUSVCENTER-TagTest","ausjump01.vm-33D2018-12-08T203530.vib","1.89","1","2018-12-09T02:35:30.58Z","1059119346","vib"
"247922688","AUSVCENTER-TagTest","ausvcenter.vm-57D2018-12-09T043521.vib","6.25","1","2018-12-09T10:35:21.937Z","1490081656","vib"
